id,productTitle,content,category,labels
263655263939,Haa虾青素双抗精华神经酰胺B5保湿玻色因熬夜精华液护肤A醇伴侣,刚开始用，脸会起痒的小包包吗,不良反应,6
340498690933,OLAY玉兰油大红瓶面霜胜肽抗皱抗衰老紧致补水保湿乳液旗舰店,想问下大家有没有飘柔海飞丝那种洗发水的味道 还挺浓的,属性,4
90485603258,片仔癀牌珍珠臻白亮采精华液美白面部光感精华淡斑补水提亮淡斑,能改善皮肤不均匀吗,功效,0
291376516498,仁和药业冻干粉寡肽原液淡化收缩毛孔修护精华旗舰店官网正品男女,这个冻干粉好用吗，能不能去闭口和粉刺啊,功效,0
350007616671,【自播专享】珀莱雅ABC组合双抗红宝石源力精华抗初老护肤品套装,请问每次每瓶大概挤多少量？半个硬币大小差不多吗？,属性,4
254446464885,林清轩 山茶花修护滋养霜 补水保湿紧致滋润面霜改善肌肤屏障问题,超级大油田适合用这款面霜吗，？求真实回答，托请绕道,适⽤⼈群,1
91859631871,Guerlain/娇兰帝皇蜂姿黄金修护复原蜜30ml精华液tk,有没有人收到临期的复原密？,属性,4
372357319453,【重磅新品】自然堂小紫瓶精华液第五代 修护抗老超极酵母喜默因,油皮可以用吗 主要作用是什么？,功效/适⽤⼈群,0|1
254499278716,OLAY玉兰油超A瓶精华液抗皱淡纹控油早c晚a补水保湿面部,敏感肌能用吗,适⽤⼈群,1
361982704812,【立即抢购】欧莱雅小蜜罐轻盈版面霜玻色因保湿抗皱紧致抗老化,有勺子吗,包装,8
360141008750,OLAY玉兰油抗糖小白瓶烟酰胺美白提亮补水保湿面部精华液,会长痘吗用了,功效,0
373553255178,珀莱雅源力修护精华补水保湿肌底液原力舒缓泛红敏感修复屏障清爽,防伪码扫描出来的界面是什么样的，方便截屏吗,其他,3
383262202932,润百颜紧致次抛玻尿酸面部精华液补水保湿二裂酵母软安瓶华熙生物,大家都是多少岁开始用这个的啊,适⽤⼈群,1
346481520665,John Jeff1.325%油橄榄面部精华液改善泛红舒缓敏维稳肌肤退红,这个油不油啊,使用感受,5
285685935987,润百颜紧致次抛玻尿酸面部精华液补水保湿二裂酵母软安瓶华熙生物,紧致精华能收毛孔吗？,功效,0
373161134105,寻荟记芦荟胶正品官方旗舰店祛痘印凝胶膏补水保湿女男士专用面霜,这个是男生专用吗 女生用怎么样 晒后修复可以吗,功效/适⽤⼈群,0|1
90975726788,片仔癀牌珍珠臻白亮采凝露100ml亮白补水保湿清爽不油腻美白女,这个凝露可以当做乳液用吗,使用方法,2
328122072342,麦吉丽贵妇膏美颜膏素颜霜遮毛孔保湿修护滋润面霜官方正品,有人买的有一股很大的味吗,属性,4
287432782223,【99划算节】SK-II小银瓶护肤品精华液淡斑精华提亮肤色skll sk2,有人用了雀斑可以淡化吗,功效,0
323666358684,雅诗兰黛精华水第二代樱花水 补水保湿修护舒缓提亮清爽收缩毛孔,容易长痘痘的混干适合原生液吗,适⽤⼈群,1
306606118122,HFP寡肽精华3.0 祛痘护肤品去淡化产品祛痘印修护冻干粉原液男女,可以淡斑吗,功效,0
372174601916,【分型】美白祛斑霜淡化色斑黄褐斑雀斑提亮肤色官方旗舰店正品,有真实用过的仙女吗，去黄褐斑有效果吗,功效,0
99606763164,dm德国芭乐雅balea玻尿酸原液补水舒缓保湿精华 原液安瓶 6盒,这家是真货吗,其他,3
232871275618,欧莱雅光子瓶美白精华面部淡斑精华液护肤补水保湿烟酰胺提亮377,如果停用会有副作用吗,不良反应,6
322097114701,欧莱雅第三代黑精华紧致抗初老化精华液补水保湿抗皱面部肌底液,"请问是正品吗
请问是正品吗",其他,3
312424400459,【99划算节】SK-II神仙水精华液精华水保湿紧致修护抗皱skll sk2,集美们，神仙水跟小棕瓶或者科颜氏美白精华一块用OK吗,使用方法,2
368902011900,至本特安修护肌底液·替换装50ml(需配合升级版正装容器使用),孕妇可以用吗,适⽤⼈群,1
345772146012,【20点开抢】科颜氏紫玻A面霜抗初老玻色因提拉紧致抗皱精华霜,25的干皮，面部有些松垮，用这个好还是高保湿好？,竞品对比/适⽤⼈群,7|1
344046702791,优时颜UNISKIN黑引力精华双A醇紧致抗皱抗衰老面部精华液视黄醇,可以跟小棕瓶叠加涂吗,使用方法,2
348321064605,【全新升级】珀莱雅红宝石面霜2.0六胜肽深层补水保湿紧致抗初老,现在这个天气 混干 买轻盈的适合吗,适⽤⼈群,1
329500719123,OBAGI欧邦琪左旋vc面部精华温和焕亮淡化痘印C10棕瓶VC敏感肌可用,有抗炎作用吗,功效,0
380143108047,菜鸟和配方师第二代姜黄素祛痘精华修护维稳保湿面部精华去粉刺,有爆痘的吗？一般都是哪里爆的最严重？,不良反应,6
336288033219,curel珂润面霜40g敏感肌滋润保湿补水神经酰胺护理官方旗舰店正品,干皮秋冬用合适吗,适⽤⼈群,1
342659476158,【买30ml享105ml】优色林镁光弹精华光感净透淡斑焕亮补水30ml,现在买划算吗,价格,9
300931457426,OLAY玉兰油大红瓶面霜胜肽抗皱抗衰老紧致补水保湿乳液旗舰店,涂上去紧致吗,使用感受,5
219063454519,丽普司肽神经酰胺修护霜 修护角质层增厚面霜补水保湿滋润男女士,角质层很薄，泛红，用这个可以吗,功效,0
382952730896,百雀羚经典SOD蜜多效修护深层滋养秋冬霜维他保湿芦荟补水150G*2,生产日期,属性,4
371563698749,百雀羚凡士林保湿润肤霜补水保湿面霜国货护肤品正品小黄油60g*2,可以涂唇吗,使用方法,2
340842347600,【专享链接】【直播抢购】娇韵诗焕颜弹力精华水小姐姐水抗皱紧致,刚25岁推荐粉水还是这个呢,适⽤⼈群,1
337466182491,修正茜妃美白祛斑霜官网正品祛黄褐斑官方旗舰店面霜去斑精华去班,能祛斑吗,功效,0
357790969327,先加购 20点付定卡姿兰明星素颜霜补水懒人霜裸妆保湿提亮脸部身,这个好用吗想听真心回答🤥,其他,3
376653415995,【新品上市】丝塔芙四维面霜45ml 舒敏面霜 修护,请问妆前用搓泥吗,使用感受,5
232920040946,丽普司肽玻尿酸原液 补水保湿面部精华紧致提亮肤色收缩毛孔,问下各位这个怎么用的呢？用来擦脸的吗？,使用方法,2
336205700445,DR.WU达尔肤杏仁酸精华8%果酸水杨酸祛痘去闭口粉刺黑头控油,干皮去闭口有用吗姐妹们,功效,0
308525382846,【99划算节】雅顿橘灿精华2.0艾地苯VC抗氧焕亮肤色30/50ml,白天使用后化妆会搓泥吗？,使用感受,5
282330755783,OLAY玉兰油大红瓶面霜油皮清爽胜肽抗皱抗衰老补水保湿夏季官方 A,想请问这个是像猪油一样的吗？有点透明的。,使用感受,5
249494076867,雅诗兰黛红石榴面霜/晚霜50ml 抗氧化提亮肤色高光高保湿补水滋润,爱出油，用这个合适吗？,使用感受,5
91373138556,【99划算节】兰蔻小黑瓶安瓶面部修护精华液舒缓修护肌肤稳定弹润,你们有没有晚上用安瓶，白天用小黑瓶脸上起痘痘的。起痘痘应该停止使用不。,使用方法,2
359987517341,大水滴3点祛痘精华 紧急祛痘淡化红印水杨酸点涂精华熬夜油痘肌,祛红痘印有用吗，一定要是会员才会送棉签那些吗,包装/功效,8|0
332920499296,【老爸抽检】相宜本草红景天焕亮修护抗氧乳霜淡纹提亮保湿晚面霜,22岁干敏皮可以用嘛,适⽤⼈群,1
367014232727,伊贝诗二裂酵母鱼子酱面部抗皱抗衰老抗氧化护肤品次抛精华液,你们收到的会有一股刺鼻的胶味吗，很难闻,属性,4
348630801524,【99划算节】SK-II小灯泡美白精华护肤品精华液淡斑提亮skll sk2,仙女们，真的有效果吗？有斑,功效,0
252812015302,韩熙贞素颜霜防蓝光懒人霜裸妆隔离遮瑕提亮身体学生男女正品面霜,有没有怀孕的宝宝在用啊,适⽤⼈群,1
359688873518,【99划算节】SK-II小灯泡美白精华护肤品精华液淡斑提亮skll sk2,问问各位刘亦菲，你们用的小灯泡闻起来是啥问到的呀？,属性,4
310302808118,去红血丝维稳特护霜角质增厚修复皮肤屏障舒缓精华敏感肌脸部泛红,吃饭了吗？,其他,3
285910955186,the ordinary10%烟酰胺精华原液+1%锌熬夜提亮收缩毛孔控油,姐妹搭配什么一起用的呀，我用的时候起泥了，你们呢,使用感受/使用方法,5|2
258398812295,HFP寡肽精华3.0 祛痘护肤品去淡化产品祛痘印修护冻干粉原液男女,大约多久会有效果？,功效,0
325315773496,修正茜妃美白祛斑霜官网正品祛黄褐斑官方旗舰店面霜去斑精华去班,放在哪里保存比较好,其他,3
291442666155,雅诗兰黛面部美白精华 打斑弹淡色斑晒斑 美白提亮淡黯沉淡痘印,真能提亮肤色吗，我肤色特别暗沉,功效,0
220418420438,【99限时礼】娇韵诗黄金双萃精华50ml熬夜救星紧致淡纹维稳修护,17岁有眼下和法令纹可以用吗？,适⽤⼈群,1
220091316009,欧莱雅第三代黑精华紧致抗初老化精华液补水保湿抗皱面部肌底液,小仙女们，你们用完后会搓泥吗？,使用感受,5
202333037686,韩熙贞素颜霜焕采懒人霜裸妆隔离遮瑕提亮身体学生少女男正品面霜,容易花妆吗，会不会太白了，容易涂均匀吗,使用感受,5
340365918487,【店铺直播专享】雅诗兰黛面部精华 第七代小棕瓶精华液 修护淡纹,就用这一个护肤品会不会不够,其他,3
360231348372,上水和肌2%水杨酸精华液BHA去祛痘黑头闭口疏通角质堵塞粉刺痘肌,看兔哥视频来的，这好用不,渠道,10
258180269854,韩熙贞素颜霜防蓝光懒人霜裸妆隔离遮瑕提亮身体学生男女正品面霜,可以遮斑吗,功效,0
360383474615,【新客享】Murad明星A醇精华体验礼 赠店铺40元回购券,清爽吗 油皮可以用吗,使用感受/适⽤⼈群,5|1
333341000095,上水和肌屏障修护肌底液Ectoin维稳换季发红薄皮umoua面部精华液,美女们 听很多人说这个肌底液维稳 是指脸不会长什么新的东西出来 例如痘痘闭口吗,不良反应,6
246032752934,科颜氏水润保湿精华乳精华 保湿改善暗沉补水,大家双十一买的都送了什么啊,包装,8
337633150497,大水滴3点祛痘精华 紧急祛痘淡化红印水杨酸点涂精华熬夜油痘肌,闭口能用吗,功效,0
317469868880,毕生之研15%vc精华液去黄提亮抗氧化改善暗沉早c晚a,可以天天用么？,使用方法,2
291696613901,仁和药业冻干粉寡肽原液淡化收缩毛孔修护精华旗舰店官网正品男女,一盒几瓶啊？真的可以祛痘吗？,功效/属性,0|4
353768602390,欧莱雅复颜玻尿酸水光充盈导入膨润精华液补水膨膨水,用了会长痘吗,功效,0
220614409110,OLAY玉兰油多效修护霜烟酰胺补水保湿淡纹面霜乳液官方,可以增白吗？,功效,0
201667450958,薇诺娜舒敏保湿修红霜舒缓改善泛红修护角质层敏感肌面霜乳液补水,为什么什么味道都没有？一点味都没有,属性,4
272990370402,兰蔻塑颜面霜 紧致轮廓抗氧焕白 淡化细纹抗老化 滋润保湿不油腻,请问仙女们，能美白吗，会油吗,使用感受/功效,5|0
351051670230,【直播间立即抢购】欧莱雅小蜜罐轻盈版面霜抗皱紧致60g,有中性皮肤的宝宝吗？滋润还是轻盈啊,使用感受,5
368545431074,毕生之研五环air精华2.0舒缓维稳修护油皮敏感肌平衡水油控油保湿,请问一下姐妹们，这个有依赖性吗？比如不用了就又恢复以前，谢谢！,不良反应,6
206307748072,麦吉丽贵妇膏美颜膏素颜霜遮毛孔保湿修护滋润面霜官方正品,味道好臭，有木有？,属性,4
301719422604,the ordinary10%烟酰胺精华原液+1%锌熬夜提亮收缩毛孔控油,干皮适合吗？,适⽤⼈群,1
335265664126,理肤泉B5修复面霜女祛淡化痘印痘疤痕修复男敏感肌肤补水保湿滋润,这家据说真假混卖是真的吗？,其他,3
363941717599,【超级品牌日】兰蔻小黑瓶精华液30ml 修护维稳年轻细腻肌底液,皮肤屏障受损 需要修复的 这款能嘛,功效,0
92883469444,自然堂亮透水光素颜霜懒人霜面霜日霜自然美颜肤色提亮保湿烟酰胺,擦了白吗，会不会有粉,功效,0
326244825370,片仔癀面霜皇后牌珍珠膏提亮美白霜烟酰胺亮白补水保湿淡化暗沉霜,请问这个搓泥吗？,使用感受,5
94659240903,DR.WU达尔肤杏仁酸精华6% 果酸去闭口粉刺控油收毛孔提亮肤色,祛痘好用吗,功效,0
266586877119,【现货速运】kiehls科颜氏淡斑精华液淡化痘印VC抗氧美白双效,问一下大家，你们买的100ml字是印上去的，还是贴上去的,包装,8
307106480735,OBAGI欧邦琪左旋vc面部精华温和焕亮淡化痘印C10棕瓶VC敏感肌可用,大家晚上用还是早上用啊,使用方法,2
328324014903,【直播宠粉】修丽可色修精华密雾 即刻保湿补水 植萃舒缓泛红,怀孕的人可以用吗？,适⽤⼈群,1
343020777945,兰蔻塑颜面霜 紧致轮廓抗氧焕白 淡化细纹抗老化 滋润保湿不油腻,这款和菁纯比哪个好用,使用方法,2
282737637000,the ordinary100%植物角鲨烷美容精华油修护肌肤屏障补水保湿软化,姐妹们请问可以加在粉底液里用来避免浮粉吗,使用方法,2
313687559655,【立即抢购】欧莱雅第三代黑精华抗初老化精华液补水保湿抗皱紧致,问一下姐妹们，毛孔有缩小吗,功效,0
295499339928,珀莱雅水动力盈润霜补水保湿霜滋润护肤品锁水保湿精华清爽面霜女,用了这个长闭口吗还有豆豆,不良反应,6
215073166125,OLAY玉兰油多效修护霜烟酰胺补水保湿淡纹面霜乳液官方,请问这两瓶功效一样吗,功效,0
214227344207,HFP烟酰胺美白精华液原液 改善暗黄淡化痘印小白瓶提亮面部男女,请问这个有效果嘛,功效,0
335371358199,377美白精华液淡斑溶斑熊果苷VC烟酰胺祛斑提亮去黄改善暗沉肤色,喵糖总动员怎么玩,其他,3
96596401194,OLAY玉兰油多效修护霜烟酰胺补水保湿淡纹面霜乳液官方,有没有亲哺乳期在用呢,适⽤⼈群,1
244616524492,薇诺娜复合水杨酸焕颜精华液30ml 淡化痘印细致毛孔闭口粉刺角质,闭口有效果吗？？？？,功效,0
342512343116,【20%壬二酸进阶版】祛痘杜鹃花酸痘肌淡化去痘印红肿痘控油淡印,家人们，涂大腿的鸡皮肤可吗，很明显的闭口,不良反应,6
374371532988,【店铺直播专享】雅诗兰黛面部精华 第七代小棕瓶精华液 修护淡纹,这款精华味道大吗？,属性,4
283049408217,【20点开抢】科颜氏金盏花精华爆水霜补水保湿滋润面霜修护,明星爽肤水是什么水,其他,3
252526585186,丽普司肽乳糖酸冻干粉收缩毛孔精华液果酸修护毛孔粗大去黑头男女,一盒可以用多久 使用完毛孔有改变吗,功效/属性,0|4
224844024828,百雀羚水嫩倍现精华霜补水保湿滋润面霜护肤品旗舰店正品,这个清爽不,使用感受,5
353345849619,【20点开抢】科颜氏高保湿面霜补水保湿干皮滋润修护 改善肌肤,"脸上干起皮用这个有用吗
脸上干起皮用这个有用吗",适⽤⼈群,1
382818883544,珀莱雅双抗精华2.0抗初老抗氧化抗糖虾青素提亮肤色补水保湿减黄,有提亮的效果吗,功效,0
322524935478,[99划算节]HR赫莲娜黑绷带玻色因面霜女修护紧致抗老化抗皱护肤品,这个适合油皮还是干皮呀。跟白绷带有什么区别呀。麻烦了,竞品对比/适⽤⼈群,7|1
351906916442,大水滴3点祛痘精华 紧急祛痘淡化红印水杨酸点涂精华熬夜油痘肌,想给男朋友买 ，他油皮，还是痘痘肌，，请问一下，买过的姐妹们，，有用吗？这个东西,适⽤⼈群,1
313544135535,【立即抢购】华熙生物夸迪5D玻尿酸战痘次抛祛痘精华液补水保湿z,用这个的护肤顺序是什么，水前面还是精华前面,使用方法,2
305395053809,薇诺娜柔润保湿霜面霜补水滋润男女舒缓修护敏感肌护肤品全身可用,闷不闷痘,不良反应,6
336246937263,【店铺直播专享】雅诗兰黛面部精华 第七代小棕瓶精华液 修护淡纹,小瓶的没有泵头，直接倒手里用么？？？,包装,8
299072571238,【99划算节】SK-II小灯泡美白精华护肤品精华液淡斑提亮skll sk2,可以天天用吗,使用方法,2
250819719220,正品 YSL圣罗兰夜皇后精华 透亮更细嫩 彻夜修护熬夜肌细致毛孔,一瓶可以用多久,属性,4
292443197125,仁和药业冻干粉寡肽原液淡化收缩毛孔修护精华旗舰店官网正品男女,收缩毛孔的效果好吗,功效,0
334039214071,百雀羚肌初赋活菁华霜补水保湿紧致抗除老淡纹修护霜面霜旗舰店,有几盒？？,属性,4
355844551245,the ordinary100%左旋VC粉末维生素C亮白均匀改善暗沉抗氧淡痘印,这个可以和什么身体乳混比较好,使用方法,2
374390562540,水杨酸精华液非修复毛孔粗大收缩收敛毛孔非刷酸祛痘印去闭口粉刺,用这个停了之后有啥副作用吗,不良反应,6
90198348152,自然堂水润保湿霜补水保湿滋润面霜学生女护肤品正品官方旗舰店,油不油？是正品吗？,使用感受/其他,5|3
95629022426,OLAY玉兰油大红瓶面霜胜肽抗皱抗衰老紧致补水保湿乳液旗舰店,请问20岁适合嘛？,适⽤⼈群,1
369296912691,上水和肌平衡理肌祛痘凝胶umoua去祛痘青春痘 抗痘酸伞花烃 痘肌,祛这个可以祛痘不，效果怎么样,功效,0
316954265144,毕生之研五环air精华2.0舒缓维稳修护油皮敏感肌平衡水油控油保湿,这个好用还是朴理2号精华好用,竞品对比,7
272218029126,瓷雅多肽祛痘冻干粉祛痘印修护寡肽原液抗初老套盒官方旗舰店正品,冻干粉能去色班吗？,适⽤⼈群,1
249444346350,3瓶 仁和药业烟酰胺原液淡化痘印痘痘精华液补水官方正品旗舰店,你们是把它用在护肤的哪个步骤？,使用方法,2
321571152740,OLAY玉兰油抗糖小白瓶烟酰胺美白提亮补水保湿面部精华液 A,可以淡化斑点嘛,功效,0
94177985135,【会员盛典】海蓝之谜浓缩修护精华露 紧致轮廓抗皱抗老修护,局部在痘痘处多涂一些可以让它瘪下去吗,使用方法,2
303996654195,OLAY玉兰油抗糖小白瓶烟酰胺美白提亮补水保湿面部精华液 A,这个美白精华跟另一款面部精华露有什么区别吗,竞品对比,7
334300201541,【立即抢购】欧莱雅注白瓶美白精华淡斑提亮精华液补水保湿水杨酸,请问和小灯泡比，哪个美白祛斑效果好？,竞品对比,7
313828438442,TOPIX Replenix绿茶多酚CF咖啡因抗氧化舒缓修护保湿精华液30ml,质地是什么颜色哦,属性,4
357748279555,烟酰胺美白面部精华原液提亮去黄改善暗沉肤色溶淡斑祛痘精华,多久能看到效果？脖子可以用吗,功效,0
344574676234,OLAY玉兰油大红瓶面霜胜肽抗皱抗衰老紧致补水保湿乳液旗舰店,好吸收吗？,使用感受,5
283342040438,curel珂润面霜40g*3敏感肌保湿补水滋润神经酰胺护理旗舰店正品,T区油，脸颊干秋冬用这个合适吗？,适⽤⼈群,1
379818391936,【时代少年团推荐】理肤泉三酸精华水杨酸祛痘粉刺淡化痘痕精华液,能去痘印么,功效,0
281894571525,上水和肌屏障修护肌底液Ectoin维稳换季发红薄皮umoua面部精华液,请问肌底液有什么作用啊？,功效,0
326095912395,大水滴3点祛痘精华 紧急祛痘淡化红印水杨酸点涂精华熬夜油痘肌,每天都需要用吗？,使用方法,2
328236348916,PURID朴理创研修护焕漾精华液 2号精华3.0 油橄榄 舒缓淡红,脸过敏了可以用吗,适⽤⼈群,1
359035833480,curel珂润面霜40g敏感肌滋润保湿补水神经酰胺护理官方旗舰店正品,干皮用在化妆前的保湿，会卡粉吗,使用感受,5
371715601833,毕生之研五环air精华2.0舒缓维稳修护油皮敏感肌平衡水油控油保湿,角质层特别薄很多红血丝但长了很多粉刺闭口可以刷酸吗姐妹们求真心话,适⽤⼈群,1
343367470956,【会员盛典】海蓝之谜浓缩修护精华露 紧致轮廓抗皱抗老修护,又出油又起皮可以用吗,适⽤⼈群,1
375551426467,肌肤未来377美白淡斑面霜女夏季清爽烟酰胺提亮肤色补水保湿滋润,每天用还是间隔着用,使用方法,2
340225529613,【20%壬二酸进阶版】祛痘杜鹃花酸痘肌淡化去痘印红肿痘控油淡印,姐妹们，这个祛黑色痘印效果怎么样啊？,功效,0
313294589583,先加购 20点付定卡姿兰明星素颜霜补水懒人霜裸妆保湿提亮脸部身,持久吗，会不会暗沉,使用感受,5
96367921503,相宜本草八倍凝水霜清爽补水保湿滋润面霜水润焕亮舒缓修护滋养,请问百雀羚的和相宜本草的哪个要滋润些,竞品对比,7
313225272138,菜鸟和配方师第二代姜黄素祛痘精华修护维稳保湿面部精华去粉刺,这个去痘去闭口的效果真的有效吗？用了会不会爆痘长闭口呀,功效/不良反应,0|6
262732025714,优斐斯传明酸修护精华液氨甲环酸面部提亮肤色原液官方旗舰店正品,这款祛斑用了多久有效果，明显吗？值得购买吗，,功效,0
100720106084,OLAY玉兰油水感空气感面霜补水保湿滋润夏季清爽男女官方旗舰店,这个混合皮用着会有负担嘛,适⽤⼈群,1
313104844638,【官方正品】CHANEL香奈儿山茶花润泽微精华 滋润保湿 饱满,男的能用吗？,适⽤⼈群,1
376412923194,PURID朴理创研修护焕漾精华液 2号精华3.0 油橄榄 舒缓淡红,姐妹们，我是混干皮这个可以舒缓皮肤吗？,功效,0
374493232428,John Jeff10%烟酰胺控油面部精华液提亮肤色原液改善毛孔暗沉油皮,可以搭配神仙水一起用吗,使用方法,2
373404545497,OLAY玉兰油淡斑小白瓶烟酰胺色淡林美白淡痘印补水面部精华液,都说脸上会长毛，是真的吗？,不良反应,6
309708627707,OLAY玉兰油大红瓶面霜油皮清爽胜肽抗皱抗衰老补水保湿夏季官方,这款早晚用？还是早上用一次呢？,使用方法,2
368835402301,PURID朴理沁透莹泽精华露50ml 御氧 温和 净黄 面部精华,适合干皮吧,适⽤⼈群,1
378935656638,【抢先加购】林清轩山茶花润肤油以油养肤小皇瓶修护保湿抗老,娇韵诗兰花油30毫升470，不比这个香么,竞品对比/属性,7|4
313043742489,the ordinary1%A醇角鲨烷精华美容油视黄醇紧致,可以天天用吗,使用方法,2
271249432606,丽普司肽冻干粉寡肽原液去淡化祛痘印痘坑修护精华旗舰店官方正品,痘印用这个可以修复吗？,功效,0
370412926219,HBN视黄醇维A醇晚霜双A醇面霜补水保湿滋润紧致修护肌肤护肤品,姐妹们，这款好用还是露得清的好用,竞品对比,7
382405459688,【99划算节】兰蔻极光面霜 提亮焕白5号霜 清爽保湿不油腻面霜,味道好闻吗,属性,4
279809326294,修正茜妃美白祛斑霜官网正品祛黄褐斑官方旗舰店面霜去斑精华去班,请问含熊果苷吗？,属性,4
289685927140,韩熙贞素颜霜焕采懒人霜裸妆隔离遮瑕提亮身体学生少女男正品面霜,会不会假白。涂的会不会很油腻？,使用感受,5
336811928848,欧洲抗皱修复视黄醇面霜提拉紧致抗皱精华淡化细纹去除抗老皱纹,穿新衣服了么？,其他,3
269660011444,【热】haa神经酰胺B5积雪草精华舒缓补水保湿敏感肌修护A醇伴侣,涂这个再敷面膜会刺痛吗,不良反应,6
92674974866,自然堂亮透水光素颜霜懒人霜面霜日霜自然美颜肤色提亮保湿烟酰胺,可以用来直接当面霜用吗？有隔离的效果吗？,功效,0
331558925025,韩熙贞素颜霜防蓝光懒人霜裸妆隔离遮瑕提亮身体学生男女正品面霜,假白吗，氧化快吗，氧化厚会不会显的很暗,使用感受,5
300102285742,【时代少年团推荐】理肤泉duo乳精华祛痘祛黑头粉刺水杨酸焕肤,请问买过的朋友们，外包装有无中文标签贴,包装,8
294296355162,自然堂凝时鲜颜休眠面霜抗氧修护 抗糖提亮 补水保湿熬夜霜晚霜,适合40岁油性皮肤吗？,适⽤⼈群,1
274932627781,【时代少年团推荐】理肤泉duo乳精华祛痘祛黑头粉刺水杨酸焕肤,混油皮去闭口有效果么 尤其是下巴的,功效,0
258628433791,haa神经酰胺B5精华舒缓修护积雪草精华液补水保湿改善次抛敏感肌,你们买的新版有股子不好闻的味吗,属性,4
322914743275,【专享链接】【直播抢购】娇韵诗青春赋活焕采精华水少女水粉水,请问各位都是怎么搭配粉水的啊,使用方法,2
282046858006,the ordinary5%乳酸+透明质酸温和去角质清洁毛孔均匀肤色精华,没用过酸，有闭口无痘，用这个好还是30％果酸好呢？,竞品对比,7
347202020899,百雀羚凡士林保湿润肤霜补水保湿面霜国货护肤品正品小黄油60g*2,亲们用过的亲们，有没有一种臭臭的感觉,属性,4
310028103399,【套组】the ordinary烟酰胺熊果苷原液精华补水控油收缩毛孔痘印,大家用了也是起白沫，而且很黏腻嘛😭,使用感受,5
252866343635,【99预售】润百颜水杨酸玻尿酸面部精华液净肤次抛补水女华熙生物,一次一只？会不会多了？,使用方法,2
309838982209,377美白精华液淡斑溶斑熊果苷VC烟酰胺祛斑提亮去黄改善暗沉肤色,喝冰水会胖吗？,其他,3
341016998055,【20%壬二酸进阶版】祛痘杜鹃花酸痘肌淡化去痘印红肿痘控油淡印,陈年老痘印有效果吗？,功效,0
285811957955,【99划算节】兰蔻菁纯精华水 锁水保湿滋润饱满焕亮抗老化柔肤水,这个适合多大年纪？妈妈50多了，适合送这个吗,适⽤⼈群,1
201761436238,dm德国balea芭乐雅玻尿酸精华补水提拉紧致晚霜面霜50ml,含酒精吗？适合什么年龄段用？,适⽤⼈群,1
92356352234,dm德国Balea芭乐雅玻尿酸高能面部精华液高补水保湿安瓶 4盒套组,这个和瑞德露哪个效果好？谢谢,竞品对比,7
93940338142,自然堂亮透水光素颜霜懒人霜面霜日霜自然美颜肤色提亮保湿烟酰胺,孕妇能用吗,适⽤⼈群,1
339931158044,丝塔芙润肤面霜保湿滋润身体乳女 550g大白罐 修护肌肤屏障,好用吗？,其他,3
314177088962,【自播限时秒杀】资生堂第三代红腰子精华修护 补水保湿去闭口,维稳可以吗，最近用小棕瓶开始爆痘，不知道什么情况,不良反应,6
378035138716,HBN视黄醇维A醇晚霜双A醇面霜补水保湿滋润紧致修护肌肤护肤品,油皮可以用么,适⽤⼈群,1
332448298038,DR.WU达尔肤杏仁酸精华8% 水杨酸祛痘去闭口去黑头收缩毛孔控油,对闭口有效果吗,功效,0
269385190855,the ordinary10%烟酰胺精华原液+1%锌熬夜提亮收缩毛孔控油,可以用这个来当做去黑头后收缩毛孔吗？,功效,0
213626185917,【时代少年团推荐】理肤泉k乳祛痘粉刺黑头水杨酸收缩毛孔精华乳,大家用这款有没搓泥的情况啊(๑• . •๑),使用感受,5
330725856998,上水和肌屏障修护肌底液Ectoin维稳换季发红薄皮umoua面部精华液,有那个塑料酒精味吗,属性,4
210102849413,丽普司肽冻干粉寡肽原液去淡化祛痘印痘坑修护精华旗舰店官方正品,有去痘痘的效果吗,功效,0
281871765446,丽普司肽虾青素冻干粉 熬夜精华原液提亮肤色官方旗舰店面部精华,敏感肌干皮可以用吗,适⽤⼈群,1
372477841669,春日来信三体锁鲜创研维C精华液CEF原型VC御氧焕亮双仓次抛,有抑制黑色素的形吗？,功效,0
98692028515,【官方正品】HR赫莲娜绿宝瓶轻盈乳霜绿瓶修护抗氧补水保湿面霜,赫莲娜这面霜夏天用油不油？,使用感受,5
314233784256,至本特安修护肌底液50ml即效舒缓褪红强韧屏障保湿补水面部精华液,适合油皮吗,适⽤⼈群,1
247344099280,【99限时礼】娇韵诗黄金双萃精华50ml熬夜救星紧致淡纹维稳修护,请问仙女，是晚上避光了用吗?白天可以用吗？,使用方法,2
285054291980,OLAY玉兰油大红瓶面霜胜肽抗皱抗衰老紧致补水保湿乳液旗舰店 A,好用吗？买给妈妈的，干皮的,适⽤⼈群,1
324893167753,城野医生VC377美白淡斑面霜保湿水润舒缓祛痘印胶原蛋白官方旗舰,可以淡斑提亮肤色吗,功效,0
363384872825,【时代少年团推荐】理肤泉B5绷带精华维生素褪泛红敏感肌修护精华,褪红效果怎么样,功效,0
362601607714,HBN视黄醇维A醇晚霜双A醇面霜补水保湿滋润紧致修护肌肤护肤品,脸上色斑能去掉吗？,功效,0
369346424711,DR.WU达尔肤三修精华液 舒缓泛红修护屏障修红补水淡化痘后红印,这个k菌吗,其他,3
315513393106,城野医生VC377美白淡斑精华液提亮肤色面部精华改善痘印淡斑温和,需要避光吗,使用方法,2
